timestamp,ueImsiComplete,numActiveUes,RRC.ConnMean,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),eNB id,sameCellSinr,sameCellSinr 3gpp encoded
1778855770439,00003,63,63,1,0,1,30.937367,109.000000
1778855770439,00005,63,63,1,0,1,78.145231,127.000000
1778855770439,00047,63,63,1,0,1,31.274959,109.000000
1778855770439,00019,63,63,1,0,1,35.314667,118.000000
1778855770439,00024,63,63,1,0,1,31.343374,110.000000
1778855770439,00058,63,63,1,0,1,29.777965,106.000000
1778855770439,00052,63,63,1,0,1,34.320472,116.000000
1778855770439,00013,63,63,1,0,1,29.921123,107.000000
1778855770439,00057,63,63,1,0,1,28.544796,104.000000
1778855770439,00059,63,63,1,0,1,30.836496,109.000000
1778855770439,00049,63,63,1,0,1,28.717547,104.000000
1778855770439,00002,63,63,1,0,1,33.930105,115.000000
1778855770439,00001,63,63,1,0,1,30.951843,109.000000
1778855770439,00021,63,63,1,0,1,29.321911,105.000000
1778855770439,00050,63,63,1,0,1,31.506503,110.000000
1778855770439,00061,63,63,1,0,1,31.474226,110.000000
1778855770439,00036,63,63,1,0,1,28.956149,105.000000
1778855770439,00025,63,63,1,0,1,29.316402,105.000000
1778855770439,00012,63,63,1,0,1,32.418809,112.000000
1778855770539,00015,63,63,1,0,1,32.414966,112.000000
1778855770539,00008,63,63,1,0,1,33.930028,115.000000
1778855770539,00030,63,63,1,0,1,30.617123,108.000000
1778855770539,00026,63,63,1,0,1,33.459260,114.000000
1778855770539,00031,63,63,1,0,1,29.005080,105.000000
1778855770539,00004,63,63,1,0,1,33.930241,115.000000
1778855770539,00018,63,63,1,0,1,38.313207,124.000000
1778855770539,00034,63,63,1,0,1,31.821749,111.000000
1778855770539,00041,63,63,1,0,1,32.229397,111.000000
1778855770539,00063,63,63,1,0,1,29.756068,106.000000
1778855770539,00009,63,63,1,0,1,30.898281,109.000000
1778855770539,00028,63,63,1,0,1,35.971376,119.000000
1778855770539,00043,63,63,1,0,1,28.760351,104.000000
1778855770539,00040,63,63,1,0,1,34.300067,116.000000
1778855770539,00020,63,63,1,0,1,31.337101,110.000000
1778855770539,00037,63,63,1,0,1,32.292793,111.000000
1778855770539,00029,63,63,1,0,1,33.385004,114.000000
1778855770539,00038,63,63,1,0,1,34.328300,116.000000
1778855770539,00010,63,63,1,0,1,39.439038,126.000000
1778855770539,00053,63,63,1,0,1,34.298163,116.000000
1778855770539,00011,63,63,1,0,1,39.371701,126.000000
1778855770539,00016,63,63,1,0,1,29.896956,107.000000
1778855770539,00039,63,63,1,0,1,35.218619,117.000000
1778855770539,00046,63,63,1,0,1,31.747394,110.000000
1778855770539,00032,63,63,1,0,1,30.678121,108.000000
1778855770539,00045,63,63,1,0,1,31.259473,109.000000
1778855770539,00035,63,63,1,0,1,30.635431,108.000000
1778855770539,00051,63,63,1,0,1,33.121425,113.000000
1778855770539,00054,63,63,1,0,1,33.107658,113.000000
1778855770539,00062,63,63,1,0,1,30.819147,108.000000
1778855770539,00007,63,63,1,0,1,30.956771,109.000000
1778855770539,00056,63,63,1,0,1,29.747317,106.000000
1778855770539,00042,63,63,1,0,1,30.113013,107.000000
1778855770539,00023,63,63,1,0,1,32.334542,112.000000
1778855770539,00027,63,63,1,0,1,35.919401,119.000000
1778855770539,00033,63,63,1,0,1,31.788404,110.000000
1778855770539,00014,63,63,1,0,1,32.465739,112.000000
1778855770539,00055,63,63,1,0,1,31.444570,110.000000
1778855770539,00017,63,63,1,0,1,35.374884,118.000000
1778855770539,00044,63,63,1,0,1,30.172197,107.000000
1778855770539,00060,63,63,1,0,1,31.448057,110.000000
1778855770539,00022,63,63,1,0,1,31.377564,110.000000
1778855770539,00006,63,63,1,0,1,33.882169,115.000000
1778855770539,00048,63,63,1,0,1,30.113013,107.000000
1778855770539,00003,63,63,1,0,1,30.941710,109.000000
1778855770539,00005,63,63,1,0,1,77.384841,127.000000
1778855770539,00047,63,63,1,0,1,31.271240,109.000000
1778855770539,00019,63,63,1,0,1,35.304116,118.000000
1778855770539,00024,63,63,1,0,1,31.334847,110.000000
1778855770539,00058,63,63,1,0,1,29.777965,106.000000
1778855770539,00052,63,63,1,0,1,34.320472,116.000000
1778855770539,00013,63,63,1,0,1,29.927164,107.000000
1778855770539,00057,63,63,1,0,1,28.541487,104.000000
1778855770539,00059,63,63,1,0,1,30.836614,109.000000
1778855770539,00049,63,63,1,0,1,28.712652,104.000000
1778855770539,00002,63,63,1,0,1,33.930028,115.000000
1778855770539,00001,63,63,1,0,1,30.959804,109.000000
1778855770539,00021,63,63,1,0,1,29.318291,105.000000
1778855770539,00050,63,63,1,0,1,31.512989,110.000000
1778855770539,00061,63,63,1,0,1,31.472608,110.000000
1778855770539,00036,63,63,1,0,1,28.949745,105.000000
1778855770539,00025,63,63,1,0,1,29.311405,105.000000
1778855770539,00012,63,63,1,0,1,32.411106,112.000000
1778855770639,00015,63,63,1,0,1,32.408044,112.000000
1778855770639,00008,63,63,1,0,1,33.929934,115.000000
1778855770639,00030,63,63,1,0,1,30.609228,108.000000
1778855770639,00026,63,63,1,0,1,33.467367,114.000000
1778855770639,00031,63,63,1,0,1,29.009734,105.000000
1778855770639,00004,63,63,1,0,1,33.930241,115.000000
1778855770639,00018,63,63,1,0,1,38.302397,124.000000
1778855770639,00034,63,63,1,0,1,31.821749,111.000000
1778855770639,00041,63,63,1,0,1,32.223504,111.000000
1778855770639,00063,63,63,1,0,1,29.751692,106.000000
1778855770639,00009,63,63,1,0,1,30.893938,109.000000
1778855770639,00028,63,63,1,0,1,35.971376,119.000000
1778855770639,00043,63,63,1,0,1,28.764996,104.000000
1778855770639,00040,63,63,1,0,1,34.300067,116.000000
1778855770639,00020,63,63,1,0,1,31.329026,110.000000
1778855770639,00037,63,63,1,0,1,32.299569,111.000000
1778855770639,00029,63,63,1,0,1,33.378271,114.000000
1778855770639,00038,63,63,1,0,1,34.333912,116.000000
1778855770639,00010,63,63,1,0,1,39.439038,126.000000
1778855770639,00053,63,63,1,0,1,34.293692,115.000000
1778855770639,00011,63,63,1,0,1,39.358285,126.000000
1778855770639,00016,63,63,1,0,1,29.896956,107.000000
1778855770639,00039,63,63,1,0,1,35.208550,117.000000
1778855770639,00046,63,63,1,0,1,31.747394,110.000000
1778855770639,00032,63,63,1,0,1,30.682391,108.000000
1778855770639,00045,63,63,1,0,1,31.253414,109.000000
1778855770639,00035,63,63,1,0,1,30.631178,108.000000
1778855770639,00051,63,63,1,0,1,33.114632,113.000000
1778855770639,00054,63,63,1,0,1,33.098125,113.000000
1778855770639,00062,63,63,1,0,1,30.815761,108.000000
1778855770639,00007,63,63,1,0,1,30.964126,109.000000
1778855770639,00056,63,63,1,0,1,29.741194,106.000000
1778855770639,00042,63,63,1,0,1,30.105554,107.000000
1778855770639,00023,63,63,1,0,1,32.332110,112.000000
1778855770639,00027,63,63,1,0,1,35.909039,119.000000
1778855770639,00033,63,63,1,0,1,31.781749,110.000000
1778855770639,00014,63,63,1,0,1,32.468928,112.000000
1778855770639,00055,63,63,1,0,1,31.437372,110.000000
1778855770639,00017,63,63,1,0,1,35.378466,118.000000
1778855770639,00044,63,63,1,0,1,30.176547,107.000000
1778855770639,00060,63,63,1,0,1,31.441558,110.000000
1778855770639,00022,63,63,1,0,1,31.377564,110.000000
1778855770639,00006,63,63,1,0,1,33.872572,115.000000
1778855770639,00048,63,63,1,0,1,30.105554,107.000000
1778855770639,00003,63,63,1,0,1,30.946052,109.000000
1778855770639,00005,63,63,1,0,1,76.606412,127.000000
1778855770639,00047,63,63,1,0,1,31.267521,109.000000
1778855770639,00019,63,63,1,0,1,35.293565,118.000000
1778855770639,00024,63,63,1,0,1,31.326328,110.000000
1778855770639,00058,63,63,1,0,1,29.777965,106.000000
1778855770639,00052,63,63,1,0,1,34.320472,116.000000
1778855770639,00013,63,63,1,0,1,29.933206,107.000000
1778855770639,00057,63,63,1,0,1,28.538178,104.000000
1778855770639,00059,63,63,1,0,1,30.836728,109.000000
1778855770639,00049,63,63,1,0,1,28.707757,104.000000
1778855770639,00002,63,63,1,0,1,33.929934,115.000000
1778855770639,00001,63,63,1,0,1,30.967766,109.000000
1778855770639,00021,63,63,1,0,1,29.314672,105.000000
1778855770639,00050,63,63,1,0,1,31.519474,110.000000
1778855770639,00061,63,63,1,0,1,31.470977,110.000000
1778855770639,00036,63,63,1,0,1,28.943344,105.000000
1778855770639,00025,63,63,1,0,1,29.306409,105.000000
1778855770639,00012,63,63,1,0,1,32.403406,112.000000
1778855770739,00015,63,63,1,0,1,32.401127,112.000000
1778855770739,00008,63,63,1,0,1,33.929824,115.000000
1778855770739,00030,63,63,1,0,1,30.601339,108.000000
1778855770739,00026,63,63,1,0,1,33.475473,114.000000
1778855770739,00031,63,63,1,0,1,29.014387,105.000000
1778855770739,00004,63,63,1,0,1,33.930241,115.000000
1778855770739,00018,63,63,1,0,1,38.291571,124.000000
1778855770739,00034,63,63,1,0,1,31.821749,111.000000
1778855770739,00041,63,63,1,0,1,32.217614,111.000000
1778855770739,00063,63,63,1,0,1,29.747317,106.000000
1778855770739,00009,63,63,1,0,1,30.889595,109.000000
1778855770739,00028,63,63,1,0,1,35.971376,119.000000
1778855770739,00043,63,63,1,0,1,28.769640,104.000000
1778855770739,00040,63,63,1,0,1,34.300067,116.000000
1778855770739,00020,63,63,1,0,1,31.320956,110.000000
1778855770739,00037,63,63,1,0,1,32.306345,111.000000
1778855770739,00029,63,63,1,0,1,33.371544,114.000000
1778855770739,00038,63,63,1,0,1,34.339514,116.000000
1778855770739,00010,63,63,1,0,1,39.439038,126.000000
1778855770739,00053,63,63,1,0,1,34.289218,115.000000
1778855770739,00011,63,63,1,0,1,39.344885,126.000000
1778855770739,00016,63,63,1,0,1,29.896956,107.000000
1778855770739,00039,63,63,1,0,1,35.198493,117.000000
1778855770739,00046,63,63,1,0,1,31.747394,110.000000
1778855770739,00032,63,63,1,0,1,30.686658,108.000000
1778855770739,00045,63,63,1,0,1,31.247358,109.000000
1778855770739,00035,63,63,1,0,1,30.626926,108.000000
1778855770739,00051,63,63,1,0,1,33.107842,113.000000
1778855770739,00054,63,63,1,0,1,33.088601,113.000000
1778855770739,00062,63,63,1,0,1,30.812369,108.000000
1778855770739,00007,63,63,1,0,1,30.971481,109.000000
1778855770739,00056,63,63,1,0,1,29.735073,106.000000
1778855770739,00042,63,63,1,0,1,30.098101,107.000000
1778855770739,00023,63,63,1,0,1,32.329674,112.000000
1778855770739,00027,63,63,1,0,1,35.898688,119.000000
1778855770739,00033,63,63,1,0,1,31.775100,110.000000
1778855770739,00014,63,63,1,0,1,32.472107,112.000000
1778855770739,00055,63,63,1,0,1,31.430174,110.000000
1778855770739,00017,63,63,1,0,1,35.382041,118.000000
1778855770739,00044,63,63,1,0,1,30.180894,107.000000
1778855770739,00060,63,63,1,0,1,31.435061,110.000000
1778855770739,00022,63,63,1,0,1,31.377564,110.000000
1778855770739,00006,63,63,1,0,1,33.862982,115.000000
1778855770739,00048,63,63,1,0,1,30.098101,107.000000
1778855770739,00003,63,63,1,0,1,30.950395,109.000000
1778855770739,00005,63,63,1,0,1,75.836623,127.000000
1778855770739,00047,63,63,1,0,1,31.263802,109.000000
1778855770739,00019,63,63,1,0,1,35.283014,117.000000
1778855770739,00024,63,63,1,0,1,31.317817,109.000000
1778855770739,00058,63,63,1,0,1,29.777965,106.000000
1778855770739,00052,63,63,1,0,1,34.320472,116.000000
1778855770739,00013,63,63,1,0,1,29.939247,107.000000
1778855770739,00057,63,63,1,0,1,28.534870,104.000000
1778855770739,00059,63,63,1,0,1,30.836839,109.000000
1778855770739,00049,63,63,1,0,1,28.702861,104.000000
1778855770739,00002,63,63,1,0,1,33.929824,115.000000
1778855770739,00001,63,63,1,0,1,30.975727,109.000000
1778855770739,00021,63,63,1,0,1,29.311053,105.000000
1778855770739,00050,63,63,1,0,1,31.525959,110.000000
1778855770739,00061,63,63,1,0,1,31.469333,110.000000
1778855770739,00036,63,63,1,0,1,28.936948,105.000000
1778855770739,00025,63,63,1,0,1,29.301413,105.000000
1778855770739,00012,63,63,1,0,1,32.395709,112.000000
1778855770839,00015,63,63,1,0,1,32.394216,112.000000
1778855770839,00008,63,63,1,0,1,33.929696,115.000000
1778855770839,00030,63,63,1,0,1,30.593458,108.000000
1778855770839,00026,63,63,1,0,1,33.483578,114.000000
1778855770839,00031,63,63,1,0,1,29.019040,105.000000
1778855770839,00004,63,63,1,0,1,33.930241,115.000000
1778855770839,00018,63,63,1,0,1,38.280730,124.000000
1778855770839,00034,63,63,1,0,1,31.821749,111.000000
1778855770839,00041,63,63,1,0,1,32.211727,111.000000
1778855770839,00063,63,63,1,0,1,29.742944,106.000000
1778855770839,00009,63,63,1,0,1,30.885252,109.000000
1778855770839,00028,63,63,1,0,1,35.971376,119.000000
1778855770839,00043,63,63,1,0,1,28.774285,104.000000
1778855770839,00040,63,63,1,0,1,34.300067,116.000000
1778855770839,00020,63,63,1,0,1,31.312892,109.000000
1778855770839,00037,63,63,1,0,1,32.313121,112.000000
1778855770839,00029,63,63,1,0,1,33.364820,114.000000
1778855770839,00038,63,63,1,0,1,34.345103,116.000000
1778855770839,00010,63,63,1,0,1,39.439038,126.000000
1778855770839,00053,63,63,1,0,1,34.284741,115.000000
1778855770839,00011,63,63,1,0,1,39.331503,126.000000
1778855770839,00016,63,63,1,0,1,29.896956,107.000000
1778855770839,00039,63,63,1,0,1,35.188448,117.000000
1778855770839,00046,63,63,1,0,1,31.747394,110.000000
1778855770839,00032,63,63,1,0,1,30.690921,108.000000
1778855770839,00045,63,63,1,0,1,31.241306,109.000000
1778855770839,00035,63,63,1,0,1,30.622675,108.000000
1778855770839,00051,63,63,1,0,1,33.101055,113.000000
1778855770839,00054,63,63,1,0,1,33.079084,113.000000
1778855770839,00062,63,63,1,0,1,30.808972,108.000000
1778855770839,00007,63,63,1,0,1,30.978835,109.000000
1778855770839,00056,63,63,1,0,1,29.728955,106.000000
1778855770839,00042,63,63,1,0,1,30.090655,107.000000
1778855770839,00023,63,63,1,0,1,32.327235,112.000000
