100,0,2,1
100,0,3,1
100,0,4,1
100,0,5,1
100,0,6,0
100,0,7,1
100,0,8,0
200,0,2,1
200,0,3,1
200,0,4,1
200,0,5,1
200,0,6,1
200,0,7,1
200,0,8,1
300,0,2,1
300,0,3,1
300,0,4,1
300,0,5,1
300,0,6,0
300,0,7,1
300,0,8,0
