timestamp,ueImsiComplete,DRB.PdcpSduDelayDl(cellAverageLatency),m_pDCPBytesUL(0),m_pDCPBytesDL(cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID(txBytes),Tot.PdcpSduNbrDl.UEID(txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID(pdcpLatency),txPdcpPduLteRlc,txPdcpPduBytesLteRlc,QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1778854283612,00013,,,,,,,,,,,,,
1778854283612,00023,,,,,,,,,,,,,
1778854283612,00031,,,,,,,,,,,,,
1778854283612,00037,,,,,,,,,,,,,
1778854283612,00038,,,,,,,,,,,,,
1778854283612,00043,,,,,,,,,,,,,
1778854283612,00044,,,,,,,,,,,,,
1778854283612,00057,,,,,,,,,,,,,
1778854283612,00059,,,,,,,,,,,,,
1778854283612,00021,,,,,,,,,,,,,
1778854283712,00013,,,,,,,,,,,,,
1778854283712,00023,,,,,,,,,,,,,
1778854283712,00031,,,,,,,,,,,,,
1778854283712,00037,,,,,,,,,,,,,
1778854283712,00038,,,,,,,,,,,,,
1778854283712,00043,,,,,,,,,,,,,
1778854283712,00044,,,,,,,,,,,,,
1778854283712,00057,,,,,,,,,,,,,
1778854283712,00059,,,,,,,,,,,,,
1778854283712,00021,,,,,,,,,,,,,
1778854283812,00013,,,,,,,,,,,,,
1778854283812,00023,,,,,,,,,,,,,
1778854283812,00031,,,,,,,,,,,,,
1778854283812,00037,,,,,,,,,,,,,
1778854283812,00038,,,,,,,,,,,,,
1778854283812,00043,,,,,,,,,,,,,
1778854283812,00044,,,,,,,,,,,,,
1778854283812,00057,,,,,,,,,,,,,
1778854283812,00059,,,,,,,,,,,,,
1778854283812,00021,,,,,,,,,,,,,
1778854283812,00033,,,,,,,,,,,,,
1778854283912,00013,,,,,,,,,,,,,
1778854283912,00023,,,,,,,,,,,,,
1778854283912,00031,,,,,,,,,,,,,
1778854283912,00037,,,,,,,,,,,,,
1778854283912,00038,,,,,,,,,,,,,
1778854283912,00043,,,,,,,,,,,,,
1778854283912,00044,,,,,,,,,,,,,
1778854283912,00057,,,,,,,,,,,,,
1778854283912,00059,,,,,,,,,,,,,
1778854283912,00021,,,,,,,,,,,,,
1778854283912,00033,,,,,,,,,,,,,
1778854284012,00013,,,,,,,,,,,,,
1778854284012,00023,,,,,,,,,,,,,
1778854284012,00031,,,,,,,,,,,,,
1778854284012,00037,,,,,,,,,,,,,
1778854284012,00038,,,,,,,,,,,,,
1778854284012,00043,,,,,,,,,,,,,
1778854284012,00044,,,,,,,,,,,,,
1778854284012,00057,,,,,,,,,,,,,
1778854284012,00059,,,,,,,,,,,,,
1778854284012,00021,,,,,,,,,,,,,
1778854284012,00033,,,,,,,,,,,,,
1778854284112,00013,,,,,,,,,,,,,
1778854284112,00023,,,,,,,,,,,,,
1778854284112,00031,,,,,,,,,,,,,
1778854284112,00037,,,,,,,,,,,,,
1778854284112,00038,,,,,,,,,,,,,
1778854284112,00043,,,,,,,,,,,,,
1778854284112,00044,,,,,,,,,,,,,
1778854284112,00057,,,,,,,,,,,,,
1778854284112,00059,,,,,,,,,,,,,
1778854284112,00021,,,,,,,,,,,,,
1778854284112,00033,,,,,,,,,,,,,
1778854284212,00013,,,,,,,,,,,,,
1778854284212,00023,,,,,,,,,,,,,
1778854284212,00031,,,,,,,,,,,,,
1778854284212,00037,,,,,,,,,,,,,
1778854284212,00038,,,,,,,,,,,,,
1778854284212,00043,,,,,,,,,,,,,
1778854284212,00044,,,,,,,,,,,,,
1778854284212,00057,,,,,,,,,,,,,
1778854284212,00059,,,,,,,,,,,,,
1778854284212,00021,,,,,,,,,,,,,
1778854284212,00033,,,,,,,,,,,,,
1778854284312,00013,,,,,,,,,,,,,
1778854284312,00023,,,,,,,,,,,,,
1778854284312,00031,,,,,,,,,,,,,
1778854284312,00037,,,,,,,,,,,,,
1778854284312,00038,,,,,,,,,,,,,
1778854284312,00043,,,,,,,,,,,,,
1778854284312,00044,,,,,,,,,,,,,
1778854284312,00057,,,,,,,,,,,,,
1778854284312,00059,,,,,,,,,,,,,
1778854284312,00021,,,,,,,,,,,,,
1778854284312,00033,,,,,,,,,,,,,
1778854284412,00013,,,,,,,,,,,,,
1778854284412,00023,,,,,,,,,,,,,
1778854284412,00031,,,,,,,,,,,,,
1778854284412,00037,,,,,,,,,,,,,
1778854284412,00038,,,,,,,,,,,,,
1778854284412,00043,,,,,,,,,,,,,
1778854284412,00044,,,,,,,,,,,,,
1778854284412,00057,,,,,,,,,,,,,
1778854284412,00059,,,,,,,,,,,,,
1778854284412,00021,,,,,,,,,,,,,
1778854284412,00033,,,,,,,,,,,,,
