timestamp,ueImsiComplete,DRB.PdcpSduDelayDl(cellAverageLatency),m_pDCPBytesUL(0),m_pDCPBytesDL(cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID(txBytes),Tot.PdcpSduNbrDl.UEID(txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID(pdcpLatency),txPdcpPduLteRlc,txPdcpPduBytesLteRlc,QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID(txPdcpPduNrRlc)
1769796115168,00047,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1769796115168,00006,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1769796115168,00049,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1769796115168,00008,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1769796115168,00055,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1769796115168,00020,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1769796115168,00033,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1769796115168,00015,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1769796115168,00050,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1769796115168,00045,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1769796115168,00043,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1769796115168,00054,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1769796115168,00014,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1769796115168,00062,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1769796115168,00025,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1769796115168,00005,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1769796115168,00053,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1769796115168,00051,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1769796115168,00031,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
