Timestamp UNIX Id State
0.1 1778858427883 2 1
0.1 1778858427883 3 1
0.1 1778858427883 4 1
0.1 1778858427883 5 1
0.1 1778858427883 6 1
0.1 1778858427883 7 1
0.1 1778858427883 8 1
0.105 1778858427888 2 1
0.105 1778858427888 3 1
0.105 1778858427888 4 1
0.105 1778858427888 5 1
0.105 1778858427888 6 1
0.105 1778858427888 7 1
0.105 1778858427888 8 1
