timestamp,ueImsiComplete,DRB.PdcpSduDelayDl(cellAverageLatency),m_pDCPBytesUL(0),m_pDCPBytesDL(cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID(txBytes),Tot.PdcpSduNbrDl.UEID(txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID(pdcpLatency),txPdcpPduLteRlc,txPdcpPduBytesLteRlc,QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID(txPdcpPduNrRlc)
1778858427883,00015,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00008,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00030,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00026,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00031,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00004,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00018,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00034,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00041,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00063,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00009,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00028,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00043,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00040,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00020,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00037,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00029,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00038,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00010,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00053,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00011,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00016,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00039,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00046,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00032,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00045,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00035,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00051,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00054,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00062,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00007,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00056,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00042,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00023,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00027,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00033,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00014,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00055,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00017,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00044,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00060,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00022,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00006,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00048,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00003,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00005,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00047,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00019,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00024,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00058,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00052,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00013,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00057,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00059,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00049,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00002,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00001,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00021,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00050,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00061,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00036,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00025,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778858427883,00012,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
