% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.000214285	1	0	0	3.67859e-12	7755.16	0
0.000214285	1	0	0	5.97898e-13	1260.48	0
0.000214285	1	0	0	3.65044e-12	7695.81	0
0.000214285	1	0	0	1.86485e-12	3931.44	0
0.000214285	1	0	0	5.4894e-13	1157.27	0
0.000214285	1	0	0	9.49952e-13	2002.68	0
0.000214285	1	0	0	5.24253e-12	11052.2	0
0.000214285	1	0	0	5.03022e-12	10604.6	0
0.000214285	1	0	0	5.54908e-13	1169.85	0
0.000214285	1	0	0	7.84414e-13	1653.69	0
0.000214285	1	0	0	2.1919e-12	4620.93	0
0.000214285	1	0	0	8.34569e-13	1759.43	0
0.000214285	1	0	0	4.38929e-13	925.344	0
0.000214285	1	0	0	4.67599e-13	985.785	0
0.000214285	1	0	0	9.23039e-13	1945.94	0
0.000214285	1	0	0	5.37358e-13	1132.85	0
0.000214285	1	0	0	5.25019e-13	1106.84	0
0.000214285	1	0	0	7.53003e-13	1587.47	0
0.000214285	1	0	0	1.95287e-12	4117.02	0
0.000214285	1	0	0	5.14515e-13	1084.69	0
0.000214285	1	0	0	4.84128e-13	1020.63	0
0.000214285	1	0	0	7.39302e-13	1558.59	0
0.000214285	1	0	0	6.17983e-13	1302.82	0
0.000214285	1	0	0	5.84728e-13	1232.71	0
0.000214285	1	0	0	9.78809e-13	2063.51	0
0.000214285	1	0	0	1.2279e-12	2588.65	0
0.000214285	1	0	0	4.97831e-11	104952	0
0.000214285	1	0	0	1.04703e-11	22073.3	0
0.000214285	1	0	0	6.34904e-13	1338.5	0
0.000214285	1	0	0	1.51858e-12	3201.44	0
0.000214285	1	0	0	4.37683e-13	922.717	0
0.000214285	1	0	0	6.16291e-13	1299.26	0
0.000214285	1	0	0	4.44273e-13	936.609	0
0.000214285	1	0	0	7.04287e-13	1484.77	0
0.000214285	1	0	0	5.68743e-13	1199.02	0
0.000214285	1	0	0	9.17287e-13	1933.81	0
0.000214285	1	0	0	1.17529e-12	2477.72	0
0.000214285	1	0	0	1.85655e-12	3913.94	0
0.000214285	1	0	0	6.50093e-13	1370.52	0
0.000214285	1	0	0	1.26216e-12	2660.86	0
0.000214285	1	0	0	6.67147e-13	1406.47	0
0.000214285	1	0	0	7.1692e-13	1511.4	0
0.000214285	1	0	0	1.68224e-12	3546.48	0
0.000214285	1	0	0	8.5168e-13	1795.5	0
0.000214285	1	0	0	4.49745e-13	948.147	0
0.000214285	1	0	0	4.95556e-13	1044.72	0
0.000214285	1	0	0	1.89083e-12	3986.23	0
0.000214285	1	0	0	3.00998e-12	6345.6	0
0.000214285	1	0	0	9.77011e-13	2059.72	0
0.000214285	1	0	0	3.41459e-12	7198.58	0
0.000214285	1	0	0	5.44295e-13	1147.47	0
0.000214285	1	0	0	1.10341e-12	2326.19	0
0.000214285	1	0	0	3.46906e-12	7313.42	0
0.000214285	1	0	0	5.51273e-13	1162.19	0
0.000214285	1	0	0	5.42811e-13	1144.35	0
0.000214285	1	0	0	4.38834e-13	925.143	0
0.000214285	1	0	0	5.58521e-13	1177.47	0
0.000214285	1	0	0	5.2093e-13	1098.22	0
0.000214285	1	0	0	6.42252e-13	1353.99	0
0.000214285	1	0	0	1.44383e-12	3043.86	0
0.000214285	1	0	0	5.18459e-13	1093.01	0
0.000214285	1	0	0	1.26755e-12	2672.22	0
0.000214285	1	0	0	7.83407e-13	1651.57	0
0.00121429	1	0	0	3.67849e-12	7754.94	0
0.00121429	1	0	0	5.97902e-13	1260.49	0
0.00121429	1	0	0	3.65033e-12	7695.57	0
0.00121429	1	0	0	1.86488e-12	3931.51	0
0.00121429	1	0	0	5.48935e-13	1157.26	0
