Timestamp UNIX Id State
0.1 1778853275122 2 1
0.1 1778853275122 3 1
0.1 1778853275122 4 1
0.1 1778853275122 5 1
0.1 1778853275122 6 1
0.1 1778853275122 7 1
0.1 1778853275122 8 1
0.105 1778853275127 2 1
0.105 1778853275127 3 1
0.105 1778853275127 4 1
0.105 1778853275127 5 1
0.105 1778853275127 6 1
0.105 1778853275127 7 1
0.105 1778853275127 8 1
