Timestamp,Total_BsON,State_Cell_2,Throughput_Cell_2,Energy_Cell_2,EE_Ratio_Cell_2,RLF_Num_Cell_2,RLF_Pct_Cell_2,PRB_Num_Cell_2,PRB_Pct_Cell_2,QAM64_Num_Cell_2,QAM64_Pct_Cell_2,PhyBytes_Cell_2,Cost_Cell_2,State_Cell_3,Throughput_Cell_3,Energy_Cell_3,EE_Ratio_Cell_3,RLF_Num_Cell_3,RLF_Pct_Cell_3,PRB_Num_Cell_3,PRB_Pct_Cell_3,QAM64_Num_Cell_3,QAM64_Pct_Cell_3,PhyBytes_Cell_3,Cost_Cell_3,State_Cell_4,Throughput_Cell_4,Energy_Cell_4,EE_Ratio_Cell_4,RLF_Num_Cell_4,RLF_Pct_Cell_4,PRB_Num_Cell_4,PRB_Pct_Cell_4,QAM64_Num_Cell_4,QAM64_Pct_Cell_4,PhyBytes_Cell_4,Cost_Cell_4,State_Cell_5,Throughput_Cell_5,Energy_Cell_5,EE_Ratio_Cell_5,RLF_Num_Cell_5,RLF_Pct_Cell_5,PRB_Num_Cell_5,PRB_Pct_Cell_5,QAM64_Num_Cell_5,QAM64_Pct_Cell_5,PhyBytes_Cell_5,Cost_Cell_5,State_Cell_6,Throughput_Cell_6,Energy_Cell_6,EE_Ratio_Cell_6,RLF_Num_Cell_6,RLF_Pct_Cell_6,PRB_Num_Cell_6,PRB_Pct_Cell_6,QAM64_Num_Cell_6,QAM64_Pct_Cell_6,PhyBytes_Cell_6,Cost_Cell_6,State_Cell_7,Throughput_Cell_7,Energy_Cell_7,EE_Ratio_Cell_7,RLF_Num_Cell_7,RLF_Pct_Cell_7,PRB_Num_Cell_7,PRB_Pct_Cell_7,QAM64_Num_Cell_7,QAM64_Pct_Cell_7,PhyBytes_Cell_7,Cost_Cell_7,State_Cell_8,Throughput_Cell_8,Energy_Cell_8,EE_Ratio_Cell_8,RLF_Num_Cell_8,RLF_Pct_Cell_8,PRB_Num_Cell_8,PRB_Pct_Cell_8,QAM64_Num_Cell_8,QAM64_Pct_Cell_8,PhyBytes_Cell_8,Cost_Cell_8
1.1,7,1,946604.0,13440.0,70.43184518569059,0.0,0.0,0.0,0.0,420.0,1.06060603382308,1041264.4000000001,0.31381059609000006,1,446463.0,6240.0,71.54855757764655,0.0,0.0,10.0,0.07194244604316546,208.0,0.9999999519230792,491109.30000000005,0.31381059609000006,1,15317232.0,357000.0,42.90541176350405,0.0,0.0,336.0,2.41726618705036,8008.0,0.7878787871036218,16848955.200000003,0.31381059609000006,1,13653522.0,412290.0,33.11630648249736,0.0,0.0,1458.0,10.489208633093526,2727.0,0.24278846132230372,15018874.200000001,0.31381059609000006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31381059609000006,1,17764.0,480.0,37.00833256232641,0.0,0.0,0.0,0.0,16.0,1.3333322222231483,19540.4,0.31381059609000006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31381059609000006
1.2,7,1,33256.0,1560.0,21.3179485812952,0.0,0.0,4.0,0.02877697841726619,16.0,0.4444443209876886,36581.600000000006,0.2824295364810001,1,775436.0,12120.0,63.97986793401001,0.0,0.0,16.0,0.11510791366906475,354.0,0.936507911732595,852979.6000000001,0.2824295364810001,1,38917004.0,792960.0,49.07814265474831,0.0,0.0,1960.0,14.100719424460431,11228.0,0.5778097979735437,42808704.400000006,0.2824295364810001,1,38563533.0,601830.0,64.0771197835921,0.0,0.0,1323.0,9.517985611510792,13608.0,0.8456375833671156,42419886.300000004,0.2824295364810001,1,6966.0,450.0,15.47999965600001,0.0,0.0,0.0,0.0,0.0,0.0,7662.6,0.2824295364810001,1,20568.0,600.0,34.27999942866668,0.0,0.0,0.0,0.0,20.0,0.9999995000002501,22624.800000000003,0.2824295364810001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824295364810001
1.3,7,1,45786.0,1800.0,25.436666525351853,0.0,0.0,0.0,0.0,24.0,0.499999895833355,50364.600000000006,0.2541865828329001,1,659740.0,9600.0,68.72291659508029,0.0,0.0,12.0,0.08633093525179857,304.0,0.9870129549671119,725714.0000000001,0.2541865828329001,1,46566910.0,702000.0,66.3346296286847,0.0,0.0,2158.0,15.525179856115107,13260.0,0.8006279430016737,51223601.00000001,0.2541865828329001,1,28593225.0,557250.0,51.31130551724879,0.0,0.0,950.0,6.83453237410072,15550.0,1.0632478625208561,31452547.500000004,0.2541865828329001,1,11782.0,840.0,14.026190309212021,0.0,0.0,0.0,0.0,8.0,0.3999998000001,12960.2,0.2541865828329001,1,12234.0,660.0,18.536363355509646,0.0,0.0,0.0,0.0,6.0,0.42857112244919826,13457.400000000001,0.2541865828329001,1,937.0,210.0,4.461904549433116,0.0,0.0,0.0,0.0,0.0,0.0,1030.7,0.2541865828329001
1.4,7,1,644808.0,16680.0,38.65755393365854,0.0,0.0,8.0,0.05755395683453238,28.0,0.07142856960641404,709288.8,0.2287679245496101,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2287679245496101,1,15230544.0,340200.0,44.76938271473341,0.0,0.0,364.0,2.618705035971223,7812.0,0.8584615375181741,16753598.400000002,0.2287679245496101,1,30568495.0,712770.0,42.886898999075626,0.0,0.0,1771.0,12.741007194244604,8303.0,0.4467821779774095,33625344.5,0.2287679245496101,1,47412.0,2610.0,18.165517171779626,0.0,0.0,6.0,0.04316546762589928,6.0,0.08333332175926086,52153.200000000004,0.2287679245496101,1,6300.0,300.0,20.999999300000024,0.0,0.0,0.0,0.0,0.0,0.0,6930.000000000001,0.2287679245496101,1,211929.0,4500.0,47.09533322867704,0.0,0.0,1.0,0.007194244604316547,7.0,0.05384614970414233,233121.90000000002,0.2287679245496101
1.5,7,1,155100.0,5700.0,27.21052626805171,0.0,0.0,0.0,0.0,75.0,0.4999999666666689,170610.0,0.20589113209464907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20589113209464907,1,74217902.0,686430.0,108.12158850708563,0.0,0.0,493.0,3.5467625899280577,15805.0,0.9478260863881103,81639692.2,0.20589113209464907,1,31203000.0,583200.0,53.503086418835686,0.0,0.0,1580.0,11.366906474820144,8760.0,0.5502512559357718,34323300.0,0.20589113209464907,1,96000.0,5760.0,16.66666663773148,0.0,0.0,24.0,0.17266187050359713,36.0,0.24324322680789007,105600.00000000001,0.20589113209464907,1,4748.0,270.0,17.585184533882057,0.0,0.0,0.0,0.0,3.0,0.5999988000024,5222.8,0.20589113209464907,1,362745.0,7680.0,47.23242181349945,0.0,0.0,33.0,0.23741007194244604,14.0,0.0707070671360067,399019.50000000006,0.20589113209464907
1.6,7,1,88096.0,2640.0,33.3696968432966,0.0,0.0,0.0,0.0,68.0,0.7727271849173654,96905.6,0.18530201888518416,1,27812.0,1440.0,19.313888754764662,0.0,0.0,0.0,0.0,20.0,0.41666657986112915,30593.2,0.18530201888518416,1,25797225.0,420000.0,61.42196428425186,0.0,0.0,600.0,4.316546762589928,11225.0,0.8503787872345615,28376947.500000004,0.18530201888518416,1,31958937.0,535440.0,59.68724226692651,0.0,0.0,1219.0,8.76978417266187,10051.0,0.6512667655988682,35154830.7,0.18530201888518416,1,83272.0,4680.0,17.793162355142815,0.0,0.0,8.0,0.05755395683453238,44.0,0.4230768823964536,91599.20000000001,0.18530201888518416,1,3387.0,150.0,22.579998494666768,0.0,0.0,0.0,0.0,3.0,0.5999988000024,3725.7000000000003,0.18530201888518416,1,725970.0,13620.0,53.30176207540252,0.0,0.0,34.0,0.2446043165467626,404.0,0.9758453870568747,798567.0000000001,0.18530201888518416
1.7,7,1,127920.0,5880.0,21.755102003817854,0.0,0.0,8.0,0.05755395683453238,92.0,0.7666666027777831,140712.0,0.16677181699666577,1,168960.0,7920.0,21.333333306397307,0.0,0.0,30.0,0.2158273381294964,24.0,0.12903225112729833,185856.00000000003,0.16677181699666577,1,23128200.0,387360.0,59.70724906909058,0.0,0.0,528.0,3.7985611510791366,10680.0,0.9213250509650405,25441020.000000004,0.16677181699666577,1,32638936.0,663960.0,49.15798542006811,0.0,0.0,1342.0,9.654676258992806,12606.0,0.7969401942110632,35902829.6,0.16677181699666577,1,52788.0,2640.0,19.995454469714186,0.0,0.0,0.0,0.0,24.0,0.29999996250000466,58066.8,0.16677181699666577,1,10714.0,360.0,29.761110284413604,0.0,0.0,0.0,0.0,10.0,0.8333326388894676,11785.400000000001,0.16677181699666577,1,744672.0,15060.0,49.4470119193579,0.0,0.0,38.0,0.2733812949640288,210.0,0.48837208166576557,819139.2000000001,0.16677181699666577
1.8,7,1,58158.0,2070.0,28.095652038185253,0.0,0.0,0.0,0.0,63.0,0.9999998412698664,63973.8,0.15009463529699918,1,13272.0,1080.0,12.288888775102881,0.0,0.0,0.0,0.0,0.0,0.0,14599.2,0.15009463529699918,1,17992800.0,352500.0,51.04340425387111,0.0,0.0,775.0,5.575539568345324,7850.0,0.8328912458006459,19792080.0,0.15009463529699918,1,33803882.0,601680.0,56.1824923538063,0.0,0.0,966.0,6.9496402877697845,15065.0,0.9492753617206835,37184270.2,0.15009463529699918,1,63332.0,3120.0,20.298717883657954,0.0,0.0,4.0,0.02877697841726619,40.0,0.6249999023437652,69665.20000000001,0.15009463529699918,1,2811.0,180.0,15.616665799074122,0.0,0.0,0.0,0.0,4.0,0.6666655555574075,3092.1000000000004,0.15009463529699918,1,762700.0,13440.0,56.74851186253831,0.0,0.0,30.0,0.2158273381294964,430.0,1.0749999731250008,838970.0000000001,0.15009463529699918
1.9,7,1,61707.0,2610.0,23.642528645047783,0.0,0.0,0.0,0.0,27.0,0.4999999074074245,67877.70000000001,0.13508517176729928,1,16920.0,2100.0,8.05714281877551,0.0,0.0,0.0,0.0,0.0,0.0,18612.0,0.13508517176729928,1,36881800.0,610500.0,60.41244881145926,0.0,0.0,2475.0,17.805755395683452,8300.0,0.5295055817993585,40569980.0,0.13508517176729928,1,34691567.0,679650.0,51.043282571160994,0.0,0.0,1426.0,10.258992805755396,16468.0,1.0302158266936403,38160723.7,0.13508517176729928,1,47481.0,2880.0,16.486458276088687,0.0,0.0,12.0,0.08633093525179857,24.0,0.44444436213993294,52229.100000000006,0.13508517176729928,1,2137.0,150.0,14.246665716888952,0.0,0.0,0.0,0.0,0.0,0.0,2350.7000000000003,0.13508517176729928,1,834702.0,12330.0,67.6968369280642,0.0,0.0,21.0,0.1510791366906475,375.0,0.925925903063558,918172.2000000001,0.13508517176729928
2.0,7,1,75417.0,3330.0,22.647747679736494,0.0,0.0,0.0,0.0,48.0,0.639999914666678,82958.70000000001,0.12157665459056935,1,250203.0,4500.0,55.60066654310963,0.0,0.0,6.0,0.04316546762589928,108.0,0.782608638941403,275223.30000000005,0.12157665459056935,1,42476952.0,693840.0,61.22009685141791,0.0,0.0,1820.0,13.093525179856115,15484.0,0.9770318015036397,46724647.2,0.12157665459056935,1,31600781.0,565800.0,55.85150406405353,0.0,0.0,805.0,5.7913669064748206,16284.0,1.0187050353339349,34760859.1,0.12157665459056935,1,38667.0,2250.0,17.185333256954074,0.0,0.0,6.0,0.04316546762589928,21.0,0.4117646251441911,42533.700000000004,0.12157665459056935,1,134090.0,5880.0,22.804421729924453,0.0,0.0,2.0,0.014388489208633094,0.0,0.0,147499.0,0.12157665459056935,1,11718.0,660.0,17.754545185537197,0.0,0.0,0.0,0.0,0.0,0.0,12889.800000000001,0.12157665459056935
