timestamp,ueImsiComplete,DRB.PdcpSduDelayDl(cellAverageLatency),m_pDCPBytesUL(0),m_pDCPBytesDL(cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID(txBytes),Tot.PdcpSduNbrDl.UEID(txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID(pdcpLatency),txPdcpPduLteRlc,txPdcpPduBytesLteRlc,QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1778856956858,00008,,,,,,,,,,,,,
1778856956858,00009,,,,,,,,,,,,,
1778856956858,00014,,,,,,,,,,,,,
1778856956858,00015,,,,,,,,,,,,,
1778856956858,00017,,,,,,,,,,,,,
1778856956858,00024,,,,,,,,,,,,,
1778856956858,00034,,,,,,,,,,,,,
1778856956858,00042,,,,,,,,,,,,,
1778856956858,00048,,,,,,,,,,,,,
1778856956858,00052,,,,,,,,,,,,,
1778856956858,00062,,,,,,,,,,,,,
1778856956858,00039,,,,,,,,,,,,,
1778856956958,00008,,,,,,,,,,,,,
1778856956958,00009,,,,,,,,,,,,,
1778856956958,00014,,,,,,,,,,,,,
1778856956958,00015,,,,,,,,,,,,,
1778856956958,00017,,,,,,,,,,,,,
1778856956958,00024,,,,,,,,,,,,,
1778856956958,00034,,,,,,,,,,,,,
1778856956958,00042,,,,,,,,,,,,,
1778856956958,00048,,,,,,,,,,,,,
1778856956958,00052,,,,,,,,,,,,,
1778856956958,00062,,,,,,,,,,,,,
1778856956958,00039,,,,,,,,,,,,,
1778856956958,00061,,,,,,,,,,,,,
1778856957058,00008,,,,,,,,,,,,,
1778856957058,00009,,,,,,,,,,,,,
1778856957058,00014,,,,,,,,,,,,,
1778856957058,00015,,,,,,,,,,,,,
1778856957058,00017,,,,,,,,,,,,,
1778856957058,00024,,,,,,,,,,,,,
1778856957058,00034,,,,,,,,,,,,,
1778856957058,00042,,,,,,,,,,,,,
1778856957058,00048,,,,,,,,,,,,,
1778856957058,00052,,,,,,,,,,,,,
1778856957058,00062,,,,,,,,,,,,,
1778856957058,00039,,,,,,,,,,,,,
1778856957058,00061,,,,,,,,,,,,,
1778856957158,00008,,,,,,,,,,,,,
1778856957158,00009,,,,,,,,,,,,,
1778856957158,00014,,,,,,,,,,,,,
1778856957158,00015,,,,,,,,,,,,,
1778856957158,00017,,,,,,,,,,,,,
1778856957158,00024,,,,,,,,,,,,,
1778856957158,00034,,,,,,,,,,,,,
1778856957158,00042,,,,,,,,,,,,,
1778856957158,00048,,,,,,,,,,,,,
1778856957158,00052,,,,,,,,,,,,,
1778856957158,00062,,,,,,,,,,,,,
1778856957158,00039,,,,,,,,,,,,,
1778856957158,00061,,,,,,,,,,,,,
1778856957258,00008,,,,,,,,,,,,,
1778856957258,00009,,,,,,,,,,,,,
1778856957258,00014,,,,,,,,,,,,,
1778856957258,00015,,,,,,,,,,,,,
1778856957258,00017,,,,,,,,,,,,,
1778856957258,00024,,,,,,,,,,,,,
1778856957258,00034,,,,,,,,,,,,,
1778856957258,00042,,,,,,,,,,,,,
1778856957258,00048,,,,,,,,,,,,,
1778856957258,00052,,,,,,,,,,,,,
1778856957258,00062,,,,,,,,,,,,,
1778856957258,00039,,,,,,,,,,,,,
1778856957258,00061,,,,,,,,,,,,,
1778856957358,00008,,,,,,,,,,,,,
1778856957358,00009,,,,,,,,,,,,,
1778856957358,00014,,,,,,,,,,,,,
1778856957358,00015,,,,,,,,,,,,,
1778856957358,00017,,,,,,,,,,,,,
1778856957358,00024,,,,,,,,,,,,,
1778856957358,00034,,,,,,,,,,,,,
1778856957358,00042,,,,,,,,,,,,,
1778856957358,00048,,,,,,,,,,,,,
1778856957358,00052,,,,,,,,,,,,,
1778856957358,00062,,,,,,,,,,,,,
1778856957358,00039,,,,,,,,,,,,,
1778856957358,00061,,,,,,,,,,,,,
1778856957458,00008,,,,,,,,,,,,,
1778856957458,00009,,,,,,,,,,,,,
1778856957458,00014,,,,,,,,,,,,,
1778856957458,00015,,,,,,,,,,,,,
1778856957458,00017,,,,,,,,,,,,,
1778856957458,00024,,,,,,,,,,,,,
1778856957458,00034,,,,,,,,,,,,,
1778856957458,00042,,,,,,,,,,,,,
1778856957458,00048,,,,,,,,,,,,,
1778856957458,00052,,,,,,,,,,,,,
1778856957458,00062,,,,,,,,,,,,,
1778856957458,00039,,,,,,,,,,,,,
1778856957458,00061,,,,,,,,,,,,,
1778856957558,00008,,,,,,,,,,,,,
1778856957558,00009,,,,,,,,,,,,,
1778856957558,00014,,,,,,,,,,,,,
1778856957558,00015,,,,,,,,,,,,,
1778856957558,00017,,,,,,,,,,,,,
1778856957558,00024,,,,,,,,,,,,,
1778856957558,00034,,,,,,,,,,,,,
1778856957558,00042,,,,,,,,,,,,,
1778856957558,00048,,,,,,,,,,,,,
1778856957558,00052,,,,,,,,,,,,,
1778856957558,00062,,,,,,,,,,,,,
1778856957558,00039,,,,,,,,,,,,,
1778856957558,00061,,,,,,,,,,,,,
1778856957658,00008,,,,,,,,,,,,,
1778856957658,00009,,,,,,,,,,,,,
1778856957658,00014,,,,,,,,,,,,,
1778856957658,00015,,,,,,,,,,,,,
1778856957658,00017,,,,,,,,,,,,,
1778856957658,00024,,,,,,,,,,,,,
1778856957658,00034,,,,,,,,,,,,,
1778856957658,00042,,,,,,,,,,,,,
1778856957658,00048,,,,,,,,,,,,,
1778856957658,00052,,,,,,,,,,,,,
1778856957658,00062,,,,,,,,,,,,,
1778856957658,00039,,,,,,,,,,,,,
1778856957658,00061,,,,,,,,,,,,,
