timestamp,ueImsiComplete,DRB.PdcpSduDelayDl(cellAverageLatency),m_pDCPBytesUL(0),m_pDCPBytesDL(cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID(txBytes),Tot.PdcpSduNbrDl.UEID(txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID(pdcpLatency),txPdcpPduLteRlc,txPdcpPduBytesLteRlc,QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID (txPdcpPduNrRlc)
1778856956858,00018,,,,,,,,,,,,,
1778856956858,00029,,,,,,,,,,,,,
1778856956858,00030,,,,,,,,,,,,,
1778856956858,00040,,,,,,,,,,,,,
1778856956858,00041,,,,,,,,,,,,,
1778856956858,00049,,,,,,,,,,,,,
1778856956858,00051,,,,,,,,,,,,,
1778856956858,00053,,,,,,,,,,,,,
1778856956858,00063,,,,,,,,,,,,,
1778856956858,00025,,,,,,,,,,,,,
1778856956958,00018,,,,,,,,,,,,,
1778856956958,00029,,,,,,,,,,,,,
1778856956958,00030,,,,,,,,,,,,,
1778856956958,00040,,,,,,,,,,,,,
1778856956958,00041,,,,,,,,,,,,,
1778856956958,00049,,,,,,,,,,,,,
1778856956958,00051,,,,,,,,,,,,,
1778856956958,00053,,,,,,,,,,,,,
1778856956958,00063,,,,,,,,,,,,,
1778856956958,00025,,,,,,,,,,,,,
1778856957058,00018,,,,,,,,,,,,,
1778856957058,00029,,,,,,,,,,,,,
1778856957058,00030,,,,,,,,,,,,,
1778856957058,00040,,,,,,,,,,,,,
1778856957058,00041,,,,,,,,,,,,,
1778856957058,00049,,,,,,,,,,,,,
1778856957058,00051,,,,,,,,,,,,,
1778856957058,00053,,,,,,,,,,,,,
1778856957058,00063,,,,,,,,,,,,,
1778856957058,00025,,,,,,,,,,,,,
1778856957158,00018,,,,,,,,,,,,,
1778856957158,00029,,,,,,,,,,,,,
1778856957158,00030,,,,,,,,,,,,,
1778856957158,00040,,,,,,,,,,,,,
1778856957158,00041,,,,,,,,,,,,,
1778856957158,00049,,,,,,,,,,,,,
1778856957158,00051,,,,,,,,,,,,,
1778856957158,00053,,,,,,,,,,,,,
1778856957158,00063,,,,,,,,,,,,,
1778856957158,00025,,,,,,,,,,,,,
1778856957258,00018,,,,,,,,,,,,,
1778856957258,00029,,,,,,,,,,,,,
1778856957258,00030,,,,,,,,,,,,,
1778856957258,00040,,,,,,,,,,,,,
1778856957258,00041,,,,,,,,,,,,,
1778856957258,00049,,,,,,,,,,,,,
1778856957258,00051,,,,,,,,,,,,,
1778856957258,00053,,,,,,,,,,,,,
1778856957258,00063,,,,,,,,,,,,,
1778856957258,00025,,,,,,,,,,,,,
1778856957358,00018,,,,,,,,,,,,,
1778856957358,00029,,,,,,,,,,,,,
1778856957358,00030,,,,,,,,,,,,,
1778856957358,00040,,,,,,,,,,,,,
1778856957358,00041,,,,,,,,,,,,,
1778856957358,00049,,,,,,,,,,,,,
1778856957358,00051,,,,,,,,,,,,,
1778856957358,00053,,,,,,,,,,,,,
1778856957358,00063,,,,,,,,,,,,,
1778856957358,00025,,,,,,,,,,,,,
1778856957458,00018,,,,,,,,,,,,,
1778856957458,00029,,,,,,,,,,,,,
1778856957458,00030,,,,,,,,,,,,,
1778856957458,00040,,,,,,,,,,,,,
1778856957458,00041,,,,,,,,,,,,,
1778856957458,00049,,,,,,,,,,,,,
1778856957458,00051,,,,,,,,,,,,,
1778856957458,00053,,,,,,,,,,,,,
1778856957458,00063,,,,,,,,,,,,,
1778856957458,00025,,,,,,,,,,,,,
1778856957558,00018,,,,,,,,,,,,,
1778856957558,00029,,,,,,,,,,,,,
1778856957558,00030,,,,,,,,,,,,,
1778856957558,00040,,,,,,,,,,,,,
1778856957558,00041,,,,,,,,,,,,,
1778856957558,00049,,,,,,,,,,,,,
1778856957558,00051,,,,,,,,,,,,,
1778856957558,00053,,,,,,,,,,,,,
1778856957558,00063,,,,,,,,,,,,,
1778856957558,00025,,,,,,,,,,,,,
1778856957658,00018,,,,,,,,,,,,,
1778856957658,00029,,,,,,,,,,,,,
1778856957658,00030,,,,,,,,,,,,,
1778856957658,00040,,,,,,,,,,,,,
1778856957658,00041,,,,,,,,,,,,,
1778856957658,00049,,,,,,,,,,,,,
1778856957658,00051,,,,,,,,,,,,,
1778856957658,00053,,,,,,,,,,,,,
1778856957658,00063,,,,,,,,,,,,,
1778856957658,00025,,,,,,,,,,,,,
