timestamp,ueImsiComplete,DRB.PdcpSduDelayDl(cellAverageLatency),m_pDCPBytesUL(0),m_pDCPBytesDL(cellDlTxVolume),DRB.PdcpSduVolumeDl_Filter.UEID(txBytes),Tot.PdcpSduNbrDl.UEID(txDlPackets),DRB.PdcpSduBitRateDl.UEID(pdcpThroughput),DRB.PdcpSduDelayDl.UEID(pdcpLatency),txPdcpPduLteRlc,txPdcpPduBytesLteRlc,QosFlow.PdcpPduVolumeDL_Filter.UEID(txPdcpPduBytesNrRlc),DRB.PdcpPduNbrDl.Qos.UEID(txPdcpPduNrRlc)
1778852337733,00023,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00027,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00033,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00014,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00055,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00017,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00044,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00060,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00022,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00006,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00048,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00003,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00005,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00047,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00019,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00024,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00058,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00052,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00013,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00057,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00059,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00049,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00002,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00001,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00021,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00050,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00061,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00036,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00025,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
1778852337733,00012,0.000000,0,0,0,0,0.000000,0.000000,0,0,0.000000,0
